id,URL,age,likes,post_text,post_date
83,https://www.instagram.com/p/BVkvKcMh_P0/,"JUNE 20, 2017",226,A couple of fun things waiting at the end of the rainbow for you guys this weekend.,
84,https://www.instagram.com/p/B6_oJMjp4FE/,JANUARY 6,1347,"UPDATE: All remaining cans are gone! .

Brick Farm Tavern will not be open again until Wednesday, at which point this will be available by the pour, but in the meantime: 480 cans, 2/pp! It is 4:59pm. .

Hello? Are You There?, 9.3%- Hoppy Ale.",
85,https://www.instagram.com/p/BXqblVWhydM/,"AUGUST 11, 2017",204,"We are SOLD OUT! Thank you to everyone who came out and I hope you dig the beer! ""Eggregious Editing Error"", 9.4%- Session Triple IPA dry hoped 100% with Nelson Sauvin is our new offering for the weekend, caned just a matter of minutes ago. The date on the label does not reflect the propper canning time but rest asured that our copy editor no longer has a job. This is one he'll of a hop to track down and I can't imagine well have it back again dur8ng this calendar year; so if you are curious to see what the big deal is you beter come taste it quickly.",
86,https://www.instagram.com/p/BarojYvFB-Y/,"OCTOBER 25, 2017",159,"Sorry dudes, we won't be able to open this weekend but keep your eyes out next week! Also, as always, there's plenty of beer to be had @brickfarmtavern. .

On an unrelated note, what do you guys want to see on our brew schedule in the next few months? Any styles we've been sleeping on that you want to drink?",
87,https://www.instagram.com/p/BhxH5ShFkWA/,"APRIL 19, 2018",967,"We are 🤕😵SOLD OUT🤒💩 Enjoy your weekend! .

We are NOW OPEN with 420 cans of our newest beer. Grab your parkas and heed the puddles. 3/pp. .

Weed Joke, 8.4%- Hopped a lot. Don't 🙅‍♂️ open this near the cops 👮👮‍♀️👮‍♂️because they might lock 🗝️🔐 you up 😤😤 for possession! We're being 💯💯 don't ❌❎ do it! So dank 🌬️💨 it's like drinking 🍺🍻 your stash 🌴🍯 Don't 🚯 let your parents 💑 catch you either 🤣😂 because no one 🚫🚫 wants to be grounded 🤒🤢 on the best 👌👍 holiday 🎉🎊 of the year 🗓️📆📅 Smash 🍆👊 that m'f'ckin like button ♥️❣️ if you stay ⚡☝️⏫ 🤯 on 4/20😝😜",
88,https://www.instagram.com/p/B1rrD-sFwEj/,"AUGUST 27, 2019",1503,"6:37pm UPDATE: We are SOLD OUT. See you next time! :) .

Looks like the rain is going to hold out so why not release a new beer? 460ish cans, 2/pp. It is 5:23pm right now. .

Cainophobia, 8.9%- Kettle-soured ale brewed with lactose and refermented on 3.5#/ gallon of fresh NJ blueberries before conditioning on a judicious amount of both hibiscus and fresh lemon zest. The last taste of summer? *Actual canning date 8/26/19*",
89,https://www.instagram.com/p/BrvP5UsA1uD/,"DECEMBER 23, 2018",1096,"1:15pm UPDATE: We are at 1/pp with less cans than people in line so we are calling it now, SOLD OUT. Have an amazing holiday if you celebrate, and a peaceful transition to the New Year if not. We look forward to twelve more months of fun with all of you! .

We have one final gift for you all before the New Year. 300 cans, 2/pp! It is 12:29pm. Please take note that this is a much smaller canning run than usual because you wiped us out and we need more kegs for BFT. .

O Russell, Where Art Thou?, 9%- Hoppy ale refermented with lots of wildflower honey and then creamed with 7#/bbl of Russell's favorite hops. Or what used to be Russell's favorites... Has anyone seen him? What is he up to? DM us with info and we will compensate you accordingly. .

And yes, his name is spelled incorrectly on the label :/",
90,https://www.instagram.com/p/B3NereZFRfa/,"OCTOBER 4, 2019",1098,"6:09pm UPDATE: We are SOLD OUT :) I hope everyone lights up their firepit tonight, and we will see you next time! .

Hello friends, it is 5:01pm and we have about 445 cans of fresh beer for you all. 2/pp. .

Condemn and Move On, 9.5%- Hoppy ale.",
91,https://www.instagram.com/p/BM93aJIhfZ-/,"NOVEMBER 18, 2016",79,"It's true. Also growlers are now available! Friday- Sunday in the brewery from 5 until 10. Unfortunately until I get my own growlers in you'll have to bring your own. All beers are fair game for 64oz except Bogomilism which is 32oz only.
CASH ONLY until I get squared. Let me fill you up 🍆💦",
92,https://www.instagram.com/p/BRfFDr2BlVR/,"MARCH 11, 2017",154,"You know that barn right next to ours? Well it's @sourlandspirits opening day tomorrow and I encourage anyone who is planning to weather the weather to come out and try some beers to also take a quick detour and admire the fruits of their labor as well. Buy a growler and you get a free vodka or gin sample at the Tavern as an added bonus!
I should also mention that my dear friends at @thereferendbierblendery are now open every Saturday so you really have no excuse not to be visiting our neck of the woods. 😘",
93,https://www.instagram.com/p/B3aW9oTlV8b/,"OCTOBER 9, 2019",1498,"6:07pm UPDATE: We are SOLD OUT 🌬️💨 .

To celebrate the sorely needed drizzle we've got going on today we're dropping some new beer. 455ish cans, 2/pp. It is 5:03pm. .

Big Doinks in Amish, 14%- Imperial sweet stout brewed with lactose, boiled overnight, then conditioned on large amounts of gorgeous @rojosroastery Sumatra coffee, maple syrup and just a touch of Autumnal spices/ Tahitian vanilla to round it out. Huge and over the top just like YKD was. .

If you're in NJ, it's big Doinks only 💯",
94,https://www.instagram.com/p/BW1kiZkB-FE/,"JULY 22, 2017",237,"**UPDATE** We are SOLD OUT of beer and will have to close for the day/ tomorrow. We cannot thank you enough for your support and we'll get busy tomorrow brewing some new beers for you. In the meantime @brickfarmtavern still has a sixtel of Pull the Plug and lots of Stylistic and Mental for you to enjoy.

Holy shit... I'm so sorry to everybody who waited for an inordinate amount of time in the heat and humidity today, but quite honestly we were blindsided by the amount of people who were interested in our beers. We are already working on making the process smoother for subsequent releases however I hope everyone is happy with the beers they got today. We will be open tomorrow with a single keg of both Pull the Plug and Mental Kaleidoscope for those who missed out but I wouldn't expect it to last the whole day... .

We may hate ourselves but we love all of you :) Thanks for making all of this worth it!",
95,https://www.instagram.com/p/BUk22Kghf9K/,"MAY 26, 2017",175,"Witch House, 7%- A new session IPA just in time for the holiday! Dry-hopped with Mosaic pellets and then further hopped with Mosaic lupulin powder. Sweeter and fuller bodied than Splifficated. A very honest snapshot of one of the most aptly named hops out there.",
96,https://www.instagram.com/p/BTKlqXphqa0/,"APRIL 21, 2017",235,"Apocalyptic Visions, 8%- A revelatory, heavenly missive of a DIPA.",
97,https://www.instagram.com/p/Bm1g_aJl4ea/,"AUGUST 23, 2018",928,"6:43pm UPDATE: We are SOLD OUT! Thank you as always, we love you, enjoy the rest of your week :) .

Hey everyone! It's the nicest day of the summer yet so we decided to open up with a brand new beer for your enjoyment. 450 cans, 2/pp. It is 5:18pm. .

Surfeit, 7.5%- Kettle soured wheat ale refermented with a 50/50 blend of NJ peaches and nectarines processed by us in house. A real thirst quencher.",
98,https://www.instagram.com/p/BL1zmYNgKZZ/,"OCTOBER 21, 2016",55,"Troon's first beer is now pouring at the Brick Farm Tavern! Sweating Through Your Corpse Paint is a strong, 7.6% abv English Porter. Lots of fruit and roast but without the cloying sweetness of many of the other darker beers that surface this time of year.
Unfortunately the Tavern will be closed tomorrow but they are resuming normal hours on Sunday. I should also have every other beer pouring by the following Tuesday or Wednesday.
I look forward to meeting all of you if you take the trip out here, just make sure to knock on the brewery door!",
99,https://www.instagram.com/p/BeqQv7pBld4/,"FEBRUARY 1, 2018",308,"We will not be releasing anything this weekend! Good luck to everyone who bet their car on Sunday's game, it would be pretty inconvenient to have to walk here to pick up your cans.",
100,https://www.instagram.com/p/B4-WcQKlOZZ/,"NOVEMBER 17, 2019",1302,"1:11pm UPDATE: We are SOLD OUT! Enjoy the rest of your weekend :) .

Hey pal, you thirsty at all? Well we've got the solution in the form of 420 brand new cans, 2/pp. It is 12:03pm. .

Taller Than The Sky, 9.4%- Hoppy Ale. .

As luck would have it, our collaboration ""No Place For Literature"" is pouring right now @thereferendbierblendery along with all of their other spectacular offerings. They're only 10 minutes away if you speed! :)",
101,https://www.instagram.com/p/B4ikesPFvHK/,"NOVEMBER 6, 2019",1220,"6:09pm UPDATE: We are SOLD OUT :) Light up those fire pits in the backyard and enjoy! .

Bored? Come on down for some fresh beer! 480 cans, 2/pp. It is 5:07pm. .

Why Am I Still Alive?, 13.5%- Imperial Milk Stout brewed with lactose and then conditioned on cacao nibs, half a dozen pepper varieties, Tahitian vanilla and cinnamon.",
102,https://www.instagram.com/p/BPtU6MxhObO/,"JANUARY 25, 2017",181,"Patriarchy- 7.2%. You've heard about it, you've studied it, you've lived it, now come and taste it.
Bone dry, highly smashable, and single hopped with one of my favorite varieties. This is a style-bending beer that I'm pretty sure you will enjoy before pissing it out a few hours later.
Restraint in 2017, let's all give it a shot!",
103,https://www.instagram.com/p/BPVOMJLhRwk/,"JANUARY 16, 2017",134,Soon.,
104,https://www.instagram.com/p/ByvQ_TbFURe/,"JUNE 15, 2019",1041,"2:37pm UPDATE: We are SOLD OUT :) Enjoy the rest of the weekend my friends! .

Can anyone remember the last time we had such a beautiful Spring? To celebrate and encourage more of this weather we are offering up yet another fresh beer for your, and hopefully your dad's, enjoyment. There are around 465 cans, 2/pp. It is currently 1:19pm. .

Malignant Horror, 12.2%- Hoppy ale brewed with lots of honey.",
105,https://www.instagram.com/p/BebfFqWBUYN/,"JANUARY 26, 2018",669,"6:23 UPDATE: We are SOLD OUT. Have a great weekend! .

Hi, we're open :) Only 300 cans available because we've been falling behind on draught lately; you guys are crushing us, so thanks for that! 2pp today. .

Thank you, Russel!, 7.8%- Many of you know Russell as the sexy dude with a bowtie calmly navigating the dining room and bar at Brick Farm Tavern, implacable and unflappable even under the busiest conditions. He's become a very close friend of ours over the last year so it is with great remorse that we have to wish him farewell at the beginning of February as he embarks on his next journey. In anticipation of that we gave him free rein over this recipe and he decided he wanted a rye-heavy IPA. We are so happy with his decision! He then selected his favorite hops and given how singular this occasion is we decided to make it even more special by adding them in the largest quantities that we've done to date, 8.5#/ bbl. Woah! Once you taste it I think you'll be thanking Russell too :)",
106,https://www.instagram.com/p/BOsh6mnBSRD/,"DECEMBER 31, 2016",116,"To everyone who gave my beers a shot in 2016, I owe ya bigly. You guys are the best and 2017 is going to be a whole lot of fun.

#shredit",
107,https://www.instagram.com/p/BvumbwJFvpo/,"APRIL 1, 2019",1465,"In the interest of maintaining the sanity of the nice folks over at @brickfarmtavern we thought we should clarify that although it really is the first ""Troon Tuesday"" today, we would never subject you to the beers shown in this photo 🤷. .

To celebrate the very first ""Troon Tuesday"" special at our taproom @brickfarmtavern we will be serving five kegs each of the following beers starting at 5pm. We had to purchase two slushie machines to pull this off, and dump countless gallons of failed experiments, but in the end our whole team agrees that it was worth the time and expense. Come on by tomorrow and let us know if you agree! Keep your eyes peeled for a possible announcement about these beers being wrapped in aluminum too ;) .

Fractal Fiend, 8.3%- Hoppy ale conditioned on a literal ton of everyone's favorite childhood confection: Corn syrup, Sugar, Hydrogenated Palm Kernel Oil, Fruit Juice From Concentrate, Citric Acid, Dextrin, Gelatin, Modified Food Starch, Natural and Artificial Flavors, Ascorbic Acid, as well as gobs of the most luscious yellow 6 and blue 1. This same base is then frozen and served on top. Whipped cream is an optional $1 supplement, or you can opt for the $7 rum floater, but both are highly recommended. Drinking this will literally transport you back to the first 5th grade lunch after Halloween when you brought your haul in to school to show off in front of the other kids! .

Manna Muncher, 9.6%- Kettle-soured wheat ale brewed with lactose and conditioned on a literal ton of another copyrighted candy: Dextrose, Sugar, Malic Acid, Artificial Flavors, Carnauba Wax, Carmine Color and a fantastical melange of Blue 1, Blue 2 and Yellow 5 Lake. Like Fractal Fiend this will also come with a frozen beer ""head"" and the option of a $1 whipped cream supplement, a $7 tequila floater, or both. A straight up taste explosion that will no doubt facilitate a trip down memory lane!",
108,https://www.instagram.com/p/BPf3gDph3M8/,"JANUARY 20, 2017",149,Transferring a mixed ferm grisette to freshly dumped barrels from my main dudes at @albavineyard. Refilling with a well-behaved saison. Bottles in the distant future.,
109,https://www.instagram.com/p/BRxGTMRBLT8/,"MARCH 18, 2017",163,"v a p o r w a v e, 6.66%- Extra pale ale dry-hopped with a never-ending and, dry-hopped with a never-ending and, extra pale ale, with a never-ending ultra-hyphenated amount of state-of-the-art, ultra-hyphenated amount of state-of-the-art simcoe lupulin powder.",
110,https://www.instagram.com/p/BVICcjfhWqQ/,"JUNE 9, 2017",188,We have 1 1/2 kegs left of both Orchard Torture and Placebo Effect for fills this weekend. Due to this I thought I ought to warn you in advance that we may sell out again. There will also be no new beers debuting but there should be some fun stuff in store for next weekend!,
111,https://www.instagram.com/p/BlGzbceF9ut/,"JULY 11, 2018",886,"6:27 UPDATE: We are SOLD OUT. Thanks for coming out guys! .

Hello! It's 5:23pm and we are NOW OPEN with roughly 180 cans of our newest beer, 1/pp. This will likely be the last beer that we produce in this small tank as we phase it out for a larger one in an effort to slowly and organically expand our production. Thanks for your patience and support in the meantime. .

Feral Faun, 8.4%- Hoppy ale with phenomenal amounts of both Citra and Galaxy.",
112,https://www.instagram.com/p/BjsqqkSF6lH/,"JUNE 6, 2018",923,"6:07 UPDATE: We are SOLD OUT. Thanks for being rad. .

Hello all, we are OPEN with a brand new beer for your enjoyment. 325 cans, 2/pp. .

Kernel Kenning, 8.25%- Flower-spiced solely with Vic Secret from this year's bine bashing ceremony, at a rate of 7lbs/ bbl. Funnel it into your beerhole, but make sure to pass it by your snotlocker first for maximum pleasure.",
113,https://www.instagram.com/p/BZhHKalBVKr/,"SEPTEMBER 26, 2017",225,"Stopped by @rojoslambertville today to pick up some coffee for an upcoming release. David was the first person to introduce me to coffee when I was only 14 years old and I've been a diehard fan of their beans ever since. When I was outside of NJ I would ship bags of it to where ever I was living at the time because I couldn't find a shop with comparable quality. Do yourself a favor and visit the OG shop in Lambertville, or hop over to @rojosroasteryprinceton which is conveniently next door to the incredible folks @thebentspoon. You really can't lose either way.",
114,https://www.instagram.com/p/BHyRrvyhH58/,"JULY 12, 2016",32,"Full metal brewery.

#njbeer #theresonlysteersandbeersincentralnj #golfballthroughabrewhose",
115,https://www.instagram.com/p/BOKxpiZB5QN/,"DECEMBER 18, 2016",75,,
116,https://www.instagram.com/p/Bi2o26-lA-A/,"MAY 16, 2018",805,"6:41pm UPDATE: We are SOLD OUT! Thanks as always, we love ya guys. .

Hello, we have 300 cans of our newest beer available as of right now. 2/pp. Watch out for that lightning! .

Insidious Irony, 8%- Hopped singularly and intensely (around 7#/bbl) with Enigma. This is a variety that seems to have built a pretty polarizing reputation but I firmly believe it's about as dense, puzzling and ultimately enjoyable as any other hop out there, enough so that I thought it deserved the spotlight in this one.",
117,https://www.instagram.com/p/BbxxaqfBRq9/,"NOVEMBER 21, 2017",463,"We are SOLD OUT! Thank you everyone! .

No need to give thanks, but we worked overtime getting two new beers packaged to help ameliorate the family friction on Thursday. We will be opening tomorrow at 4pm for all of your holiday beer needs, whether you drink to forget it or to celebrate it. Enjoy the turkey!! Also as a reminder, it's @thereferendbierblendery anniversary on December 2 and we will for sure be there to celebrate. I hope to see some of you guys there too! .

Morose and Lugubrious, 6.4%- Triple IPA hopped with Citra, Mosaic and Amarillo. Name a more iconic trio. 500 cans, 3pp! .

Gabber, 8.6%- This is an experimental batch (read: very small quantity) of beer employing a new hopping technique that we will probably adopt for most of our hoppy shit moving forward. 100% mosaic with 100% of the dry hop being mosaic lupulin powder. Make sure to drink Morose before you drink this one. 200 cans, 1pp (subject to change based on turnout)!",
118,https://www.instagram.com/p/BHv0uAnh4Jm/,"JULY 12, 2016",33,"I'm going to pretend that I didn't just neglect this page for months, and get you up to speed on some exciting new updates with a bunch of easily-digestible exclamatory statements. TTB approval! ABC approval (pending site visit)! Construction done! Brewhouse arriving tomorrow (@pdxkettleworks)! Fermenters to follow! Kegs later this week! Fiber optic internet! Beers in August? More updates and photos to come. Thanks for your patience! #njbeer",
119,https://www.instagram.com/p/BaJwZz-BNoy/,"OCTOBER 12, 2017",146,"We apologize for the interruption of our regularly scheduled releases, but as a two dude company sometimes life dictates what we can and cannot do operationally. In this case Tom is in a play that's premiering on Friday and runs to the end of the month, so the next three weeks will be irregular as we work in packaging days where we ~*can*~. Wish him luck! Flower bouquets and chocolates are also acceptable. .

A few kegs of Catharism and plenty of Carrion Luggage persist @brickfarmtavern for those of you who were planning a trip and we have some really fun beers dropping within the next week. Thanks for your patience in the meantime!",
120,https://www.instagram.com/p/BYyxSGCBT8G/,"SEPTEMBER 8, 2017",298,"We only have 300 cans in total so we will try something new this weekend by selling 150 tonight, 9/8, and 150 tomorrow, 9/9. .

Dragged Into Autumn, 7.4%- Dessert ale brewed with lactose and conditioned on key lime and lime juice + zest as well as coconut that we toasted with the help of our friends @brickfarmmarket. It's dessert for those of us who don't have a big sweet tooth. This was a painstaking beer to create so I hope you dig it. .

Fall is nature's way of easing us into the misery that occupies half of our calendar year. Enjoy this beer and dream of the past months as we are all kidnapped from the loving embrace of the sun and given to the icy grips of winter. At least it'll look pretty.",
121,https://www.instagram.com/p/BstkAR3A9YM/,"JANUARY 16, 2019",1027,"7:07pm UPDATE: We are SOLD OUT! We appreciate the support as always.

Yo! We are OPEN with a very exciting new beer for you to drink. Around 525 500mL bottles, lovingly bottled by our crew. $10/ea, 3pp (as always this is subject to change). It is 5:17pm. .

Metamorphosis: Caterpillar, 12.5%- Modern American Barleywine Style Ale. .

This was a special beer that we brewed to ring in the end of 2018 with our very good friends @halfacrebeer and @tiredhandsbrewing. We started by maxing out our mash tun with enormous amounts of Maris Otter and rye, adjusting the mash pH with lacto-acidified Daisy Cutter wort straight from the Windy City. We then boiled it for four hours, hopping it heavily throughout. Next, we dry hopped it with inordinate amounts of classic American hops, both new and old. I think it represents a lot of common threads that our breweries share, so have fun unweaving it :) .

Refrigerate and drink quickly for maximum hop aroma, or hide it behind all of those expired bottles of condiments and forget about it for a few years. Up to you dude! Also, keep your 👀 peeled as I have a sneaking suspicion this Metamorphosis has just begun.",
122,https://www.instagram.com/p/BXZDtWeBs-J/,"AUGUST 4, 2017",337,"UPDATE: We are sold out of all of our cans and will be closed tomorrow, Sunday 8/6. A heartfelt thank you to everyone who came out to try our beer, familiar faces and newcomers alike. .

One Bird, Two Stones, 9.2%- Shown here are two birds and approximately 100 stones but we aren't going to change the beer name out of consideration for the art department. This beer was dry hopped with 7lbs/ bbl of simcoe, so think of it as vaporwave with supercharged looping capabilities.",
123,https://www.instagram.com/p/BB0UHrNIwwr/,"FEBRUARY 15, 2016",19,"Hay off.

#njbeer #njfarmhouseales #barnbeer #rusticasfuckdude #haysmokedontbreathethis",
124,https://www.instagram.com/p/B74RkQzpknp/,JANUARY 28,1158,"6:03pm UPDATE: We are SOLD OUT. Catch you all on the flip :) .

Hello everyone, I hope your week has been going well. If it hasn't then boy howdy do we have the thing to cheer ya up. 480 steaming cold cans, 2/pp. It is 4:59pm. .

You'll Get Used To It, 10.1%- Hoppy Ale.",
125,https://www.instagram.com/p/BV4tFmeBzfx/,"JUNE 28, 2017",206,,
126,https://www.instagram.com/p/BMckdUjgHmc/,"NOVEMBER 5, 2016",33,"Brewing some new beers this week that will help you remember when it looked like this outside, even if you just misjudged a jump over a slush puddle in your work's parking lot and sunk to your ankle but it wouldn't be appropriate to show up with one shoe on so you act casual while your co-workers try not to ask about the puddle forming around you at your desk. Yeah, that kinda beer.",
127,https://www.instagram.com/p/BOYq9PDhZ7S/,"DECEMBER 23, 2016",105,,
128,https://www.instagram.com/p/BcK32eDhiPf/,"DECEMBER 1, 2017",961,"12/1- WE ARE SOLD OUT! Thanks as always to all of the amazing people who came out and braved the cold. As always there is plenty of beer left on tap @brickfarmtavern .

We are OPEN TONIGHT at 5pm with 550 cans of a rad new IPA, 3pp. The glass shown here (front and back view), as well as another very special glass, will be available at our first anniversary next Sunday the 10th. There may be some other treats as well and I'll be hanging and drinking all day so come say hey, unless you have other shit to do or don't feel like it in which case no worries because I wouldn't want to hang out with myself either. .

Can't Be Bothered, 8.8%- IPA hopped with a whole lot of Citra and Enigma. Sometimes you're so busy that you can't be bothered by trivial things like the actual canning date (11/30, not 11/29), or an entertaining description. Whatever man, hope you enjoy it anyway.",
129,https://www.instagram.com/p/BPOHPviB_eC/,"JANUARY 13, 2017",112,"Also available for growlers today is Sweating Through Your Clown Paint, an Imperial Sweet Stout brewed with brown sugar. This is a single keg further conditioned on lots of cold-brewed coffee. 10.3%. And just in the nick of time I received a new shipment of 32oz growlers. $4 a pop. Come and get 'em.",
130,https://www.instagram.com/p/BwfBhT_lMES/,"APRIL 20, 2019",1031,"1:53pm UPDATE: We are SOLD OUT, have a wonderful holiday everyone :) .

Testing! Testing! We canned a brand new beer to help you celebrate your favorite holiday. 500 cans, 3/pp. It is 12:53pm :) 💨💨💨💨💨💨 .

Fumiphobia, 8%- Kettle-soured ale brewed with lactose and refermented with a ludicrous (20% by volume) amount of pineapple before conditioning on a tasteful quantity of untoasted coconut.",
131,https://www.instagram.com/p/BUj6lnvB94l/,"MAY 26, 2017",235,"The collab that keeps on giving! Anyone who comes to Troon and asks what there is to eat in the area will probably be directed to my favorite ice cream shop, @thebentspoon in Princeton. I feel super privileged to have finally gotten together with them to contribute a small part of this very special flavor for you all, and like our beers, it will only appear once! Coffee base, cinnamon, goat's milk caramel. If that doesn't sound amazing to you then you need to find the nearest abandoned psychiatric hopsital and dust off their electroshock equipment for some cerebral adjustment. 15 minutes from the brewery even if your grandpa is DDing you, so treat yourself this weekend when you grab a growler! (Bent Spoon is cash only, just a heads up).",
132,https://www.instagram.com/p/BQooIucBSMt/,"FEBRUARY 17, 2017",152,"Obligate Scavenger is still available for growlers this weekend. Buried Without Your Funny Bone is completely gone except for the two remaining sixtels at the Tavern. Sorry about that, you guys annihilated us the last two weeks!",
133,https://www.instagram.com/p/BB0T3qgowwC/,"FEBRUARY 15, 2016",24,"Hay on.

#njbeer #njfarmhouseales #barnbeer #hayfever",
134,https://www.instagram.com/p/BZo4LNHhFxx/,"SEPTEMBER 29, 2017",282,"9/30 update: We don't have enough cans for it to make sense to open, so instead we will bring the remainder to @brickfarmtavern and you can purchase them there. There are roughly 30 cans available. Have an amazing weekend everyone! .

This beer was fermented in our only tank that's too small to hold a double batch, so as a result we have a paltry 250 cans available. Strict 2 per person limits for tonight. Grammar Gaffe, Dragged into Autumn, Catharism, and this beer are all pouring @brickfarmtavern . Come enjoy the beautiful weather! .

Placebo Effect #2, 8%- Still made with almost 50% oats, but this time with the addition of lactose and hopped at an even more financially irresponsible rate of 8lbs/ bbl with a new one for us, Eureka, and an old staple, Simcoe. This is about as dank as a beer can get, but is it also the thiccest? Will the greater clarity ruin the experience? Tune in this week on the latest installment of ""Challenge That Brewing Convention.""",
135,https://www.instagram.com/p/BNAXz75Bn_g/,"NOVEMBER 19, 2016",62,"Happy one year anniversary to @brickfarmtavern! The accolades keep rolling in and they are all very much deserved. Excited to grow and prosper right alongside you guys. (On another note, growler fills will start at 6:30 tonight instead of 5, I'm sorry about that! All of the beers are flowing at the Tavern as usual so feel free to go there in the meantime.) ❤",
136,https://www.instagram.com/p/BWgDA2qBqFu/,"JULY 13, 2017",132,"Only a single keg of Tchotchke remains for growler fills so we will not have enough beer to last through the weekend. With that being said, we'll stick around an extra hour on Friday, until 8pm, to give you an opportunity to grab what's left. We also have some very fun beers on the horizon so keep an eye out and enjoy the sun this weekend (but not too much if you have lots of freckles and a predisposition to skin cancer like I do, or really any skin type for that matter because you live inside of that stuff so take care of it you know?)",
137,https://www.instagram.com/p/BURthRgBaDi/,"MAY 19, 2017",137,"*CAUTION, LONG-WINDED POST AHEAD. ALEX IS REGRESSING!* .
Well... We ran out of beer, so that means this weekend I won't be able to offer any growler fills and Troon will be closed. However, this also means that next weekend there will be 3, yes 3, brand new beers for your enjoyment as long as no catastrophic failures or unforeseen tragedies occur. More on that in the next few days!
.
@brickfarmtavern will be open as usual and they have a few of our last sixtels still pouring so feel free to come out and have a few beers without my ugly mug ruining the experience. .
Finally, in the image above you can see a small amount of the nearly 2,000 lbs of organic NJ oats that we dropped off at @doubleeaglemalt to be malted. Thanks for the picture guys! This is the very beginning of our concerted effort to contribute to local agriculture in the Hopewell area and across the state, because no bullshit, farming is on the short list of necessary jobs with the most arduous work to least appreciation/ pay ratio. Go volunteer for a few weekends and see what I mean :) .
Ok, that's all for now, I wont subject you to any more blabbering. Have an amazing weekend, thank you as always for your patronage and support of my little brewery, and I will be spending this weekend brewing a whole bunch of fun new stuff for your enjoyment!",
138,https://www.instagram.com/p/BfRPVT-Bv1p/,"FEBRUARY 16, 2018",213,No cans this weekend :( Sorry for the late notice!,
139,https://www.instagram.com/p/BdG5ogeBmfh/,"DECEMBER 24, 2017",400,"On top of being supremely lazy I also hate driving so it's not often that I leave Hopewell, let alone get to visit other breweries, but I ended up @bonnbrewing today and can confidently say that if you haven't been there yet you are seriously fucking up. Here's a picture from when I broke in after Sam was gone and helped myself to a bunch of free beer. The I.O.U. is in the mail dude!",
140,https://www.instagram.com/p/Bd00WBSBWn_/,"JANUARY 11, 2018",613,"UPDATE: We are SOLD OUT, thanks guys! Hope you enjoy the suds. .

Yo! 420 cans of beer! 3pp! We're open until 7pm! .

Gimmesumdeath, 7.8%- Hopped with a shitload of Belma, Ariana and Simcoe Lupulin powder. Leak leak leak leak leak leak leak leak.",
141,https://www.instagram.com/p/Bag9GcLhKsc/,"OCTOBER 21, 2017",453,"5:38pm- We are SOLD OUT, thanks as always to all the amazing folks who made the trip out today. I'm gonna go find my hammock and take a nap now. .

Permanent Purgatory, 8.8%- Another offering for those of you who are sick of beer. This smoothie ale was brewed with lactose and then refermented on idiotic amounts of passion fruit and blood orange. If you're stuck in purgatory, you may as well enjoy your time there.",
142,https://www.instagram.com/p/B6wNO_4JC9K/,"DECEMBER 31, 2019",1274,"6:07pm UPDATE: We are SOLD OUT. Have a great time tonight and we will catch you at the next release :) .

It's New Year's Eve, feel like drinking some beer? Well here's your chance! 420 steaming hot new cans, 2/pp. It is 5:15pm. .

Shitty Self-Esteem, 7.9%- Hoppy Ale. .

Listen... If you're like any of us here at Troon, your average sense of self worth probably hovers somewhere between ""completely absent"" or, at best, ""appears intermittently and unexpectedly."" It can be a confusing and debilitating cycle to acknowledge the things you don't love about yourself and ruin your week thinking about them, while simultaneously lacking the willpower on a given day to actually effect positive change. Well we're here to tell you that today has so much less significance than it appears to have in the social media sphere. When we wake up tomorrow the calendar will have changed but it's just another fucking Wednesday, you know? Don't hinge your day to day success on an arbitrary year-long goal, especially when it's difficult to plan a week from now. If you want to change something about yourself and it will make you happy to do it then by all means, we could all improve in some way. Otherwise, don't be pressured to start the timer and do it all at once just because we'll be signing our rent checks with a '20 instead of a '19. Anyway, that's all the proselytizing I'll subject you to, and we genuinely hope that everyone wakes up happy and can be content with whatever they're able to achieve tomorrow, next month, or in five years from now. We will be here for you regardless :)",
143,https://www.instagram.com/p/BlyB5zPFlPz/,"JULY 28, 2018",1103,"2:04m UPDATE: We are SOLD OUT. Enjoy the Vitamin C boost! .

Yo! We're open! It's 12:16pm, we have 450 cans, and you can take home 2/pp. .

Vernal Vicissitudes, 8.9%- Our newest smoothie ale crafted specifically for the folks who don't want any beer flavor when they're drinking beer. This particular version was brewed with lactose before being refermented (I know, we're old-fashioned and don't want to hurt you) with idiotic amounts of pink guava.",
144,https://www.instagram.com/p/B7mQr1YJko3/,JANUARY 21,1208,"6:09pm UPDATE: We are SOLD OUT. Keep those cheeks warm tonight! .

It's a brisk one out there, so here's a beer that'll surely help to warm you up. 480 cans, 3/pp (subject to change based on turnout)... it is 5:05pm! .

Humdrum Existence, 14%- Imperial Milk Stout brewed with lactose and boiled overnight before conditioning on Guatemalan coffee from the inimitable @rojosroastery and a pleasant amount of Palo Santo wood.",
145,https://www.instagram.com/p/B2zuijWFRaV/,"SEPTEMBER 24, 2019",1433,"6:11pm UPDATE: We are SOLD OUT! A sincere thank you, as always, for your continued support of our little brewery. .

We're back, and we're live! 460ish cans, 2/pp. It is 4:59pm. .

As the Sun Descends, 9.1%- Hoppy ale brewed with lactose, refermented with strawberry and then conditioned on Madagascar vanilla bean. .

We had a terrible yield on this beer so get it on draught while you can.",
